"","school","program","schoolname","sssdistrict","ssslong","ssslat","quality","cutoff","size","selectivity_cutoff","selectivity_quality"
"700","30402","General Arts","ABURAMAN SENIOR HIGH. SCHOOL, ABURA DUNKWA","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,247.42,207,250,"1","3"
"701","30402","Home Economics","ABURAMAN SENIOR HIGH. SCHOOL, ABURA DUNKWA","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,246.8359375,192,128,"1","3"
"702","30402","Visual Arts","ABURAMAN SENIOR HIGH. SCHOOL, ABURA DUNKWA","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,312,312,1,"9","8"
"703","30403","Agriculture","ABAKRAMPA SENIOR HIGH TECHNICAL","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,241.933333333333,219,15,"4","2"
"704","30403","Business","ABAKRAMPA SENIOR HIGH TECHNICAL","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,233,227,2,"5","1"
"705","30403","General Arts","ABAKRAMPA SENIOR HIGH TECHNICAL","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,245.210526315789,208,38,"2","2"
"706","30403","Home Economics","ABAKRAMPA SENIOR HIGH TECHNICAL","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,248.375,215,8,"3","3"
"707","30501","Business","APAM SENIOR HIGH SCHOOL, APAM","Gomoa (Apam)",-0.723635495,5.404561043,354.22,335,150,"9","10"
"708","30501","General Arts","APAM SENIOR HIGH SCHOOL, APAM","Gomoa (Apam)",-0.723635495,5.404561043,356.804054054054,344,148,"10","10"
"709","30501","General Science","APAM SENIOR HIGH SCHOOL, APAM","Gomoa (Apam)",-0.723635495,5.404561043,359.86,344,50,"10","10"
"710","30501","Home Economics","APAM SENIOR HIGH SCHOOL, APAM","Gomoa (Apam)",-0.723635495,5.404561043,338.58,324,50,"9","9"
"711","30501","Visual Arts","APAM SENIOR HIGH SCHOOL, APAM","Gomoa (Apam)",-0.723635495,5.404561043,342.9,328,50,"9","9"
"712","30502","Business","POTSIN T.I. AHMADIYYA SENIOR HIGH SCHOOL, POTSIN","Gomoa (Apam)",-0.723635495,5.404561043,302.868686868687,278,99,"8","8"
"713","30502","General Arts","POTSIN T.I. AHMADIYYA SENIOR HIGH SCHOOL, POTSIN","Gomoa (Apam)",-0.723635495,5.404561043,310.060606060606,289,99,"8","8"
"714","30502","General Science","POTSIN T.I. AHMADIYYA SENIOR HIGH SCHOOL, POTSIN","Gomoa (Apam)",-0.723635495,5.404561043,318.25,299,20,"9","8"
"715","30502","Home Economics","POTSIN T.I. AHMADIYYA SENIOR HIGH SCHOOL, POTSIN","Gomoa (Apam)",-0.723635495,5.404561043,294.25,273,40,"7","7"
"716","30502","Technical","POTSIN T.I. AHMADIYYA SENIOR HIGH SCHOOL, POTSIN","Gomoa (Apam)",-0.723635495,5.404561043,295.789473684211,273,19,"7","7"
"717","30502","Visual Arts","POTSIN T.I. AHMADIYYA SENIOR HIGH SCHOOL, POTSIN","Gomoa (Apam)",-0.723635495,5.404561043,295.933333333333,277,30,"8","7"
"718","30503","Agriculture","GOMOA SENIOR HIGH./TECH. SCHOOL, DAWURAMPON","Gomoa (Apam)",-0.723635495,5.404561043,236.6625,203,80,"1","1"
"719","30503","Business","GOMOA SENIOR HIGH./TECH. SCHOOL, DAWURAMPON","Gomoa (Apam)",-0.723635495,5.404561043,260.5,240,2,"5","5"
"720","30503","General Arts","GOMOA SENIOR HIGH./TECH. SCHOOL, DAWURAMPON","Gomoa (Apam)",-0.723635495,5.404561043,251.57,226,100,"4","3"
"721","30503","Home Economics","GOMOA SENIOR HIGH./TECH. SCHOOL, DAWURAMPON","Gomoa (Apam)",-0.723635495,5.404561043,239.846153846154,223,39,"4","2"
"722","30503","Technical","GOMOA SENIOR HIGH./TECH. SCHOOL, DAWURAMPON","Gomoa (Apam)",-0.723635495,5.404561043,253.925,236,40,"5","4"
"723","30504","Agriculture","MOZANO SENIOR HIGH. SCHOOL, MOZANO","Gomoa (Apam)",-0.723635495,5.404561043,288.75,267,40,"7","7"
"724","30504","Business","MOZANO SENIOR HIGH. SCHOOL, MOZANO","Gomoa (Apam)",-0.723635495,5.404561043,269.06711409396,242,149,"6","6"
"725","30504","General Arts","MOZANO SENIOR HIGH. SCHOOL, MOZANO","Gomoa (Apam)",-0.723635495,5.404561043,275.318181818182,253,154,"6","6"
"726","30504","Home Economics","MOZANO SENIOR HIGH. SCHOOL, MOZANO","Gomoa (Apam)",-0.723635495,5.404561043,279,262,26,"7","6"
"727","30601","Agriculture","WINNEBA SENIOR HIGH SCHOOL, WINNEBA","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,348.128205128205,330,39,"9","9"
"728","30601","Business","WINNEBA SENIOR HIGH SCHOOL, WINNEBA","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,363.0875,351,80,"10","10"
"729","30601","General Arts","WINNEBA SENIOR HIGH SCHOOL, WINNEBA","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,368.341772151899,356,79,"10","10"
"730","30601","General Science","WINNEBA SENIOR HIGH SCHOOL, WINNEBA","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,360.641025641026,342,78,"10","10"
"731","30601","Home Economics","WINNEBA SENIOR HIGH SCHOOL, WINNEBA","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,345.461538461538,330,39,"9","9"
"732","30601","Visual Arts","WINNEBA SENIOR HIGH SCHOOL, WINNEBA","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,354.45,334,40,"9","10"
"733","30602","Agriculture","SENYA SENIOR HIGH SCHOOL, SENYA","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,258.52,233,50,"5","4"
"734","30602","Business","SENYA SENIOR HIGH SCHOOL, SENYA","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,300.05,276,20,"8","8"
"735","30602","General Arts","SENYA SENIOR HIGH SCHOOL, SENYA","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,235.5,233,2,"5","1"
"736","30602","Home Economics","SENYA SENIOR HIGH SCHOOL, SENYA","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,253.48,234,50,"5","4"
"737","30602","Visual Arts","SENYA SENIOR HIGH SCHOOL, SENYA","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,236,236,1,"5","1"
"738","30603","Agriculture","OBRACHIRE SENIOR HIGH./TECH. SCHOOL, OBRACHIRE","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,266.953846153846,238,65,"5","5"
"739","30603","Business","OBRACHIRE SENIOR HIGH./TECH. SCHOOL, OBRACHIRE","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,271.415384615385,248,65,"6","6"
"740","30603","Home Economics","OBRACHIRE SENIOR HIGH./TECH. SCHOOL, OBRACHIRE","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,267.6,248,40,"6","5"
"741","30603","Technical","OBRACHIRE SENIOR HIGH./TECH. SCHOOL, OBRACHIRE","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,260.769230769231,239,65,"5","5"
"742","30603","Visual Arts","OBRACHIRE SENIOR HIGH./TECH. SCHOOL, OBRACHIRE","Awutu/Efutu/Senya (Winneba)",-0.508638918,5.544896126,276,254,35,"6","6"
"743","30701","Agriculture","MANDO SENIOR HIGH./TECH. SCHOOL, MANDO","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,260,260,1,"7","5"
"744","30701","Business","MANDO SENIOR HIGH./TECH. SCHOOL, MANDO","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,265.878787878788,241,99,"6","5"
"745","30701","General Arts","MANDO SENIOR HIGH./TECH. SCHOOL, MANDO","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,287.886597938144,268,97,"7","7"
"746","30701","Home Economics","MANDO SENIOR HIGH./TECH. SCHOOL, MANDO","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,267.028571428571,251,35,"6","5"
"747","30701","Technical","MANDO SENIOR HIGH./TECH. SCHOOL, MANDO","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,276.8,256,35,"6","6"
"748","30702","Business","BESEASE SENIOR HIGH. COMM. SCHOOL, BESEASE","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,260.01,236,100,"5","5"
"749","30702","General Arts","BESEASE SENIOR HIGH. COMM. SCHOOL, BESEASE","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,263.770833333333,241,144,"6","5"
"750","30702","General Science","BESEASE SENIOR HIGH. COMM. SCHOOL, BESEASE","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,265.48,232,25,"5","5"
"751","30702","Home Economics","BESEASE SENIOR HIGH. COMM. SCHOOL, BESEASE","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,253.5,236,30,"5","4"
"752","30703","Agriculture","ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,236.3,206,40,"1","1"
"753","30703","Business","ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,240.125,209,48,"2","2"
"754","30703","General Arts","ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,236.270588235294,204,85,"1","1"
"755","30703","Home Economics","ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,242.475,208,40,"2","2"
"756","30703","Technical","ENYAN DENKYIRA SENIOR HIGH./TECH SCH., DENKYIRA","Ajumako/Enyan/Essiam (Ajumako)",-1.005384564,5.401724815,233.821428571429,201,28,"1","1"
"757","30801","Business","BREMAN ASIKUMA SENIOR HIGH. SCHOOL, BREMAN ASIKUMA","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.017074227,5.638250351,329.242857142857,309,70,"9","9"
"758","30801","General Arts","BREMAN ASIKUMA SENIOR HIGH. SCHOOL, BREMAN ASIKUMA","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.017074227,5.638250351,316.514285714286,295,210,"8","8"
"759","30801","General Science","BREMAN ASIKUMA SENIOR HIGH. SCHOOL, BREMAN ASIKUMA","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.017074227,5.638250351,331.822222222222,308,45,"9","9"
"760","30801","Home Economics","BREMAN ASIKUMA SENIOR HIGH. SCHOOL, BREMAN ASIKUMA","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.017074227,5.638250351,299.116666666667,280,60,"8","7"
"761","30802","Agriculture","ODOBEN SENIOR HIGH SCHOOL, ODOBEN","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.017074227,5.638250351,251.86,228,50,"5","4"
"762","30802","Business","ODOBEN SENIOR HIGH SCHOOL, ODOBEN","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.017074227,5.638250351,248.65,199,100,"1","3"
"763","30802","Home Economics","ODOBEN SENIOR HIGH SCHOOL, ODOBEN","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.017074227,5.638250351,249.28,226,50,"4","3"
"764","30901","General Arts","NYAKROM SENIOR HIGH./TECH. SCHOOL, NYAKROM","Agona Swedru",-0.755242527,5.617353439,263.958333333333,241,120,"6","5"
"765","30901","Home Economics","NYAKROM SENIOR HIGH./TECH. SCHOOL, NYAKROM","Agona Swedru",-0.755242527,5.617353439,264.825,238,40,"5","5"
"766","30901","Technical","NYAKROM SENIOR HIGH./TECH. SCHOOL, NYAKROM","Agona Swedru",-0.755242527,5.617353439,278.35,256,40,"6","6"
"767","30902","Agriculture","SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242527,5.617353439,299.145454545455,269,55,"7","7"
"768","30902","Business","SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242527,5.617353439,330.164383561644,306,219,"9","9"
"769","30902","General Arts","SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242527,5.617353439,312.284403669725,286,109,"8","8"
"770","30902","Home Economics","SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242527,5.617353439,305.25,279,40,"8","8"
"771","30902","Visual Arts","SWEDRU SCHOOL OF BUSINESS, SWEDRU","Agona Swedru",-0.755242527,5.617353439,304.68,282,25,"8","8"
"772","30903","Business","NSABA PRESBY SENIOR HIGH. SCHOOL, NSABA","Agona Swedru",-0.755242527,5.617353439,307.075630252101,286,119,"8","8"
"773","30903","General Arts","NSABA PRESBY SENIOR HIGH. SCHOOL, NSABA","Agona Swedru",-0.755242527,5.617353439,325.058333333333,310,120,"9","9"
"774","30903","General Science","NSABA PRESBY SENIOR HIGH. SCHOOL, NSABA","Agona Swedru",-0.755242527,5.617353439,328.9,304,40,"9","9"
"775","30903","Home Economics","NSABA PRESBY SENIOR HIGH. SCHOOL, NSABA","Agona Swedru",-0.755242527,5.617353439,315.25,296,40,"8","8"
"776","30904","Agriculture","KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242527,5.617353439,238.9375,207,80,"1","2"
"777","30904","Business","KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242527,5.617353439,247.5,217,80,"3","3"
"778","30904","General Arts","KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242527,5.617353439,246.193277310924,215,119,"3","3"
"779","30904","General Science","KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242527,5.617353439,264.333333333333,221,3,"4","5"
"780","30904","Home Economics","KWANYAKO SENIOR HIGH SCHOOL, KWANYAKO","Agona Swedru",-0.755242527,5.617353439,238.371794871795,203,78,"1","2"
"781","30905","Agriculture","SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242527,5.617353439,338.8,320,40,"9","9"
"782","30905","Business","SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242527,5.617353439,353.554621848739,335,119,"9","9"
"783","30905","General Arts","SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242527,5.617353439,359.252100840336,344,119,"10","10"
"784","30905","General Science","SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242527,5.617353439,365.142857142857,347,70,"10","10"
"785","30905","Home Economics","SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242527,5.617353439,338.9,325,40,"9","9"
"786","30905","Visual Arts","SWEDRU SENIOR HIGH SCHOOL, SWEDRU","Agona Swedru",-0.755242527,5.617353439,336.575,324,40,"9","9"
"787","31001","Agriculture","BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,311.666666666667,291,45,"8","8"
"788","31001","Business","BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,319.207692307692,294,130,"8","8"
"789","31001","General Arts","BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,337.023076923077,320,130,"9","9"
"790","31001","General Science","BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,337.6,311,55,"9","9"
"791","31001","Home Economics","BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,319.555555555556,303,45,"9","8"
"792","31001","Visual Arts","BOA-AMPONSEM SENIOR HIGH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,294.145454545455,267,55,"7","7"
"793","31002","Agriculture","DUNKWA SENIOR HIGH./TECH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,269.94,251,50,"6","6"
"794","31002","Business","DUNKWA SENIOR HIGH./TECH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,272.17,248,100,"6","6"
"795","31002","General Arts","DUNKWA SENIOR HIGH./TECH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,292.181818181818,273,99,"7","7"
"796","31002","Home Economics","DUNKWA SENIOR HIGH./TECH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,268.49,250,100,"6","6"
"797","31002","Technical","DUNKWA SENIOR HIGH./TECH. SCHOOL, DUNKWA-ON-OFFIN","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,262.7,239,100,"5","5"
"798","31003","Agriculture","DIASO SENIOR HIGH SCHOOL, DIASO","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,273.225,259,40,"7","6"
"799","31003","Business","DIASO SENIOR HIGH SCHOOL, DIASO","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,262.4,242,80,"6","5"
"800","31003","Home Economics","DIASO SENIOR HIGH SCHOOL, DIASO","Upper Denkyira (Dunkwa-On-Offin)",-1.867448211,5.957923412,258,246,40,"6","4"
"801","31101","Agriculture","TWIFO PRASO SENIOR HIGH SCHOOL, TWIFO PRASO","Twifo Hemang (Twifo Praso)",-1.55970335,5.572999477,291.866666666667,267,30,"7","7"
"802","31101","Business","TWIFO PRASO SENIOR HIGH SCHOOL, TWIFO PRASO","Twifo Hemang (Twifo Praso)",-1.55970335,5.572999477,273.608333333333,234,120,"5","6"
"803","31101","General Arts","TWIFO PRASO SENIOR HIGH SCHOOL, TWIFO PRASO","Twifo Hemang (Twifo Praso)",-1.55970335,5.572999477,289.528985507246,264,138,"7","7"
"804","31101","General Science","TWIFO PRASO SENIOR HIGH SCHOOL, TWIFO PRASO","Twifo Hemang (Twifo Praso)",-1.55970335,5.572999477,305.8,275,30,"7","8"
"805","31101","Home Economics","TWIFO PRASO SENIOR HIGH SCHOOL, TWIFO PRASO","Twifo Hemang (Twifo Praso)",-1.55970335,5.572999477,291.4,266,30,"7","7"
"806","31102","Agriculture","JUKWA SNR. SENIOR HIGH. SCHOOL, JUKWA","Twifo Hemang (Twifo Praso)",-1.55970335,5.572999477,245.310344827586,207,87,"1","3"
"807","31102","Business","JUKWA SNR. SENIOR HIGH. SCHOOL, JUKWA","Twifo Hemang (Twifo Praso)",-1.55970335,5.572999477,244.079207920792,208,101,"2","2"
"808","31102","General Arts","JUKWA SNR. SENIOR HIGH. SCHOOL, JUKWA","Twifo Hemang (Twifo Praso)",-1.55970335,5.572999477,246.592814371257,202,167,"1","3"
"809","31201","Agriculture","ASSIN MANSO SENIOR HIGH. SCHOOL, ASSIN MANSO","Assin North (Assin Fosu)",-1.374616981,5.77799511,307.875,288,40,"8","8"
"810","31201","Business","ASSIN MANSO SENIOR HIGH. SCHOOL, ASSIN MANSO","Assin North (Assin Fosu)",-1.374616981,5.77799511,305.313131313131,283,99,"8","8"
"811","31201","General Arts","ASSIN MANSO SENIOR HIGH. SCHOOL, ASSIN MANSO","Assin North (Assin Fosu)",-1.374616981,5.77799511,307.26,285,200,"8","8"
"812","31201","General Science","ASSIN MANSO SENIOR HIGH. SCHOOL, ASSIN MANSO","Assin North (Assin Fosu)",-1.374616981,5.77799511,320.96,299,50,"9","9"
"813","31201","Home Economics","ASSIN MANSO SENIOR HIGH. SCHOOL, ASSIN MANSO","Assin North (Assin Fosu)",-1.374616981,5.77799511,300.52,284,50,"8","8"
"814","31201","Visual Arts","ASSIN MANSO SENIOR HIGH. SCHOOL, ASSIN MANSO","Assin North (Assin Fosu)",-1.374616981,5.77799511,281,262,40,"7","6"
"815","31202","Agriculture","OBIRI YEBOAH SENIOR HIGH. SCHOOL, ASSIN FOSU","Assin North (Assin Fosu)",-1.374616981,5.77799511,267.93,245,100,"6","5"
"816","31202","Business","OBIRI YEBOAH SENIOR HIGH. SCHOOL, ASSIN FOSU","Assin North (Assin Fosu)",-1.374616981,5.77799511,293.425,267,80,"7","7"
"817","31202","General Arts","OBIRI YEBOAH SENIOR HIGH. SCHOOL, ASSIN FOSU","Assin North (Assin Fosu)",-1.374616981,5.77799511,282,264,130,"7","7"
"818","31202","Home Economics","OBIRI YEBOAH SENIOR HIGH. SCHOOL, ASSIN FOSU","Assin North (Assin Fosu)",-1.374616981,5.77799511,274.26,253,50,"6","6"
"819","31202","Technical","OBIRI YEBOAH SENIOR HIGH. SCHOOL, ASSIN FOSU","Assin North (Assin Fosu)",-1.374616981,5.77799511,266.85,238,40,"5","5"
"820","31203","Business","NYAKUMASE AHENKRO SENIOR HIGH. SCHOOL, NYAKUMASE AHENKRO","Assin North (Assin Fosu)",-1.374616981,5.77799511,242.873015873016,208,63,"2","2"
"821","31203","General Arts","NYAKUMASE AHENKRO SENIOR HIGH. SCHOOL, NYAKUMASE AHENKRO","Assin North (Assin Fosu)",-1.374616981,5.77799511,247.836538461538,206,104,"1","3"
"822","31204","Agriculture","ASSIN NORTH SENIOR HIGH./TECH SCHOOL, ASSIN ASEMPANEYE","Assin North (Assin Fosu)",-1.374616981,5.77799511,248.129032258065,216,62,"3","3"
"823","31204","Business","ASSIN NORTH SENIOR HIGH./TECH SCHOOL, ASSIN ASEMPANEYE","Assin North (Assin Fosu)",-1.374616981,5.77799511,256.99,219,100,"4","4"
"824","31204","General Arts","ASSIN NORTH SENIOR HIGH./TECH SCHOOL, ASSIN ASEMPANEYE","Assin North (Assin Fosu)",-1.374616981,5.77799511,257.425,233,120,"5","4"
"825","31204","Home Economics","ASSIN NORTH SENIOR HIGH./TECH SCHOOL, ASSIN ASEMPANEYE","Assin North (Assin Fosu)",-1.374616981,5.77799511,253.468085106383,210,47,"2","4"
"826","31204","Technical","ASSIN NORTH SENIOR HIGH./TECH SCHOOL, ASSIN ASEMPANEYE","Assin North (Assin Fosu)",-1.374616981,5.77799511,257.227272727273,210,44,"2","4"
"827","31205","Business","ADANKWAMAN SENIOR HIGH./COMM. SCHOOL, ASSIN DARMAN","Assin North (Assin Fosu)",-1.374616981,5.77799511,255.933333333333,214,60,"3","4"
"828","31205","General Arts","ADANKWAMAN SENIOR HIGH./COMM. SCHOOL, ASSIN DARMAN","Assin North (Assin Fosu)",-1.374616981,5.77799511,253.4,229,90,"5","4"
"829","31206","Agriculture","ASSIN NSUTA AGRIC. SENIOR HIGH SCHOOL, ASSIN NSUTA","Assin North (Assin Fosu)",-1.374616981,5.77799511,246.384615384615,212,52,"2","3"
"830","31206","Business","ASSIN NSUTA AGRIC. SENIOR HIGH SCHOOL, ASSIN NSUTA","Assin North (Assin Fosu)",-1.374616981,5.77799511,239.041666666667,214,48,"3","2"
"831","31206","General Arts","ASSIN NSUTA AGRIC. SENIOR HIGH SCHOOL, ASSIN NSUTA","Assin North (Assin Fosu)",-1.374616981,5.77799511,245.254901960784,205,51,"1","2"
"832","31206","Home Economics","ASSIN NSUTA AGRIC. SENIOR HIGH SCHOOL, ASSIN NSUTA","Assin North (Assin Fosu)",-1.374616981,5.77799511,252.619047619048,221,21,"4","4"
"833","31206","Visual Arts","ASSIN NSUTA AGRIC. SENIOR HIGH SCHOOL, ASSIN NSUTA","Assin North (Assin Fosu)",-1.374616981,5.77799511,237,227,5,"5","1"
"834","40101","Agriculture","TAKORADI SENIOR HIGH SCHOOL, TANOKROM","Shama/Ahanta/East (Sekondi/Takoradi)",-1.623654723,5.081101418,303.066666666667,289,15,"8","8"
"835","40101","Business","TAKORADI SENIOR HIGH SCHOOL, TANOKROM","Shama/Ahanta/East (Sekondi/Takoradi)",-1.623654723,5.081101418,295.422222222222,273,135,"7","7"
"836","40101","General Arts","TAKORADI SENIOR HIGH SCHOOL, TANOKROM","Shama/Ahanta/East (Sekondi/Takoradi)",-1.623654723,5.081101418,309.811111111111,291,90,"8","8"
"837","40101","General Science","TAKORADI SENIOR HIGH SCHOOL, TANOKROM","Shama/Ahanta/East (Sekondi/Takoradi)",-1.623654723,5.081101418,326.033333333333,309,30,"9","9"
"838","40101","Home Economics","TAKORADI SENIOR HIGH SCHOOL, TANOKROM","Shama/Ahanta/East (Sekondi/Takoradi)",-1.623654723,5.081101418,276.966666666667,260,90,"7","6"
